TRIAL_ID,LSO_CHANGES,DBL_CHANGES,LSO,LSO_INTERIM_2,LSO_INTERIM_3,LSO_INTERIM_4,DBL,DBL_INTERIM_2,DBL_INTERIM_3,DBL_INTERIM_4,THERAPEUTIC_AREA,STUDY_PHASE,STUDY_STATUS,PLANNED_ENROLLMENT,CRO,PA_PS_TIME,PA_FPI_TIME,FPI_LPI_TIME,COUNTRY,ID_COUNT,CLOSE_OUT
SHP647-302,0,0,7/15/2020,0,0,0,11/9/2020,0,0,0,GI,III,Completed,825,PPD,NULL,144,868," Argentina, Australia, Austria, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, Colombia, Croatia, Czechia, Denmark, Egypt, Estonia, Finland, France, Georgia, Germany, Greece, Hong Kong, Hungary, Ireland, Israel, Italy, Japan, Jordan, Kenya, Korea (the Republic of), Latvia, Lebanon, Lithuania, Malaysia, Mexico, Netherlands (the), New Zealand, Norway, Poland, Portugal, Romania, Russian Federation (the), Saudi Arabia, Serbia, Singapore, Slovakia, South Africa, Spain, Sweden, Switzerland, Tunisia, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the), Viet Nam",1,117
SHP647-305,0,1,7/7/2020,0,0,0,11/30/2020,0,0,0,GI,III,Completed,1032,PPD,NULL,251,574," Argentina, Australia, Austria, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, China, Colombia, Croatia, Czechia, Denmark, Egypt, Estonia, Finland, France, Germany, Greece, Hong Kong, Hungary, India, Ireland, Israel, Italy, Japan, Jordan, Kenya, Korea (the Republic of), Latvia, Lebanon, Lithuania, Malaysia, Mexico, Netherlands (the), New Zealand, Norway, Poland, Portugal, Romania, Russian Federation (the), Saudi Arabia, Serbia, Singapore, Slovakia, Slovenia, South Africa, Spain, Sweden, Switzerland, Tunisia, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the), Viet Nam",1,146
SHP647-306,0,1,8/18/2020,0,0,0,11/25/2020,0,0,0,GI,III,Completed,1032,PPD,NULL,208,639," Argentina, Australia, Austria, Belgium, Bosnia and Herzegovina, Brazil, Bulgaria, Canada, Colombia, Croatia, Czechia, Denmark, Egypt, Estonia, Finland, France, Georgia, Germany, Greece, Hungary, Ireland, Israel, Italy, Japan, Jordan, Kenya, Korea (the Republic of), Latvia, Lebanon, Lithuania, Malaysia, Mexico, Netherlands (the), New Zealand, Norway, Poland, Portugal, Romania, Russian Federation (the), Serbia, Slovakia, South Africa, Spain, Sweden, Switzerland, Turkey, Ukraine, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the), Viet Nam",1,99
SHP655-101,2,2,6/10/2020,1,0,0,8/5/2020,0,0,0,RGH,I/II,Execution,56,IQVIA,361,103,168, United States of America (the),1,56
SHP671-101,3,2,2/24/2021,0,0,0,3/17/2021,0,0,0,NULL,I,Study Withdrawn,10,NULL,NULL,107,94,NULL,1,21
SHP682-101,6,6,12/18/2020,0,0,0,2/26/2021,0,0,0,NULL,I,Closed,48,TBD,333,7,122,NULL,1,70
SHP684-101,1,1,12/15/2020,0,0,0,1/19/2021,0,0,0,RGH,I,Closed,166,TBD,207,337,136,NULL,1,35
SHPELA-701,2,2,11/30/2020,0,0,0,12/9/2020,0,0,0,RGH,IV,Completed,25,IQVIA,NULL,905,203, Mexico,1,9
SHP-GCB-402,1,1,2/1/2021,0,0,0,4/30/2021,0,0,0,RGH,IV,Completed,19,PPD,1353,341,300," Australia, Austria, Canada, Germany, Israel, Italy, Portugal, Spain, Turkey, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,88
SHP-GCB-702,0,0,3/31/2020,0,0,0,6/30/2020,0,0,0,NULL,Phase 4,"Active, Recruiting",150,NULL,NULL,130,NULL, Germany,1,91
SHPGCB-703,1,1,12/16/2019,0,0,0,1/15/2020,0,0,0,NULL,Phase 4,"Active, Recruiting",45,NULL,NULL,168,NULL, France,1,30
SPD489-348,0,1,1/3/2020,0,0,0,1/30/2020,0,0,0,CNS,III,Completed,100,PPD,57,304,1225," Canada, United States of America (the)",1,27
TAK-073-1501,0,0,1/30/2020,0,0,0,1/30/2020,0,0,0,RGH,I/II,Cancelled,8,PPD,62,105,NULL, United States of America (the),1,0
TAK-620-1019,0,0,11/25/2019,0,0,0,3/3/2020,0,0,0,RGH,I,Study Terminated,38,PPD,29,114,NULL, United States of America (the),1,99
TAK-743-1002,3,3,3/3/2021,0,0,0,4/7/2021,0,0,0,RGH,I,Study Terminated,24,IQVIA,NULL,143,111, United States of America (the),1,35
TAK-743-1003,2,1,12/16/2020,0,0,0,2/1/2021,0,0,0,Plasma Derived Therapy,I,Completed,12,Celerion,NULL,14,14, United States of America (the),1,47
TAK-888-2001,6,7,3/10/2021,0,0,0,3/28/2021,0,0,0,Plasma Derived Therapy,III,Study Withdrawn,500,NULL,89,87,125,NULL,1,18
TED-C13-003,0,0,1/9/2015,0,0,0,2/5/2015,0,0,0,GI,III,Completed,42,Psi,49,165,274," United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,27
TED-C14-006,0,0,7/28/2017,0,0,0,10/20/2017,0,0,0,GI,III,Completed,34,IQVIA,129,469,190," Belgium, Canada, Finland, France, Germany, Italy, United Kingdom of Great Britain and Northern Ireland (the), United States of America (the)",1,84
VV_DEN_109,0,0,6/26/2020,0,0,0,8/21/2020,0,0,0,NULL,Phase IIa,Cancelled,90,PPD,63,504,NULL, United States of America (the),1,56
VV_DEN_203-2,0,0,4/1/2016,0,0,0,12/30/2016,0,0,0,NULL,Phase IIa,Closed,360,Chiltern,71,138,446," Colombia, Puerto Rico, Singapore, Thailand",1,273
VV_DEN_204,1,2,2/18/2019,0,0,0,8/1/2019,0,0,0,NULL,Phase 2,Completed,1800,IQVIA,0,267,70," Colombia, Dominican Republic (the), Panama, Philippines (the), Thailand",1,164
VV_DEN_205,0,0,9/18/2017,0,0,0,1/11/2018,0,0,0,NULL,Phase IIa,Closed,400,PPD,130,134,448, Singapore,1,115
VV_DEN_301,0,1,1/7/2019,1,1,0,4/2/2019,1,1,0,NULL,Phase IIIa,Execution,20100,PPD,79,630,205," Brazil, Colombia, Dominican Republic (the), Nicaragua, Panama, Philippines (the), Sri Lanka, Thailand",1,85
VV_DEN_302,0,0,1/3/2020,0,0,0,1/10/2020,0,0,0,NULL,Phase II,Planned,450,PPD,157,411,NULL,NULL,1,7
VV_DEN_304,0,0,1/14/2019,0,0,0,5/22/2019,0,0,0,NULL,Phase III,Closed,924,PPD,517,209,24, United States of America (the),1,128
VV_DEN_305,0,3,5/13/2019,0,0,0,11/4/2019,0,0,0,NULL,Phase III,Closed,900,PPD,306,436,27, United States of America (the),1,175
VV_DEN_307,2,7,3/20/2020,0,0,0,12/15/2020,0,0,0,NULL,Phase IIIa,Completed,200,IQVIA,126,280,168, United States of America (the),1,270
VV_DEN_309,0,0,1/3/2020,0,0,0,1/10/2020,0,0,0,NULL,Phase IIIa,Cancelled,250,PPD,63,NULL,63,NULL,1,7
VV_DEN_310,0,0,1/3/2020,0,0,0,1/10/2020,0,0,0,NULL,Phase IIIa,Planned,900,PPD,63,NULL,63,NULL,1,7
VV_DEN_312,0,0,3/1/2021,0,0,0,7/9/2021,0,0,0,NULL,Phase IIIa,Hold,475,PPD,99,NULL,84, United States of America (the),1,130
VV_DEN_313,3,7,10/28/2020,0,0,0,5/7/2021,0,0,0,NULL,Phase II,Execution,200,PPD,0,276,60," Panama, Philippines (the)",1,191
VV_DEN_314,1,2,7/9/2019,0,0,0,10/2/2019,0,0,0,NULL,Phase IIIa,Closed,900,PPD,196,623,106, United Kingdom of Great Britain and Northern Ireland (the),1,85
VV_DEN_315,1,0,1/28/2019,0,0,0,5/8/2019,0,0,0,NULL,Phase III,Closed,400,PPD,249,412,115, Mexico,1,100
VV_NOR_202,0,0,6/20/2018,0,0,0,8/30/2018,0,0,0,NULL,Phase IIa,Completed,840,IQVIA,97,470,763," Colombia, Finland, Panama",1,71
VV_NOR_204,0,0,9/29/2017,0,0,0,2/5/2018,0,0,0,NULL,Phase IIa,Completed,325,PPD,33,552,214, United States of America (the),1,129
VV_NOR_211,0,0,6/16/2018,0,0,0,8/8/2018,0,0,0,NULL,Phase IIb,Completed,4176,IQVIA,33,323,686, United States of America (the),1,53
VV_ZIK_101,4,4,11/24/2020,1,0,0,6/14/2021,1,0,0,NULL,Phase I,Execution,240,PRA Health Sciences,41,302,333," Puerto Rico, United States of America (the)",1,202
VV_ZIK_201,2,2,5/9/2021,1,0,0,7/4/2021,1,0,0,NULL,Phase II,Planned,648,NULL,1175,NULL,133, United States of America (the),1,56
